dateRef	dateAnlg
20031029	19501117
20031029	19671028
20031030	19611027
20031030	19611026
20031030	19961119
20031030	19621101
20031030	19641010
20031030	19941024
20031030	19961120
20031030	19751128
20031030	19661017
20031030	20141103
20031030	19821013
20031030	19971110
20031030	19971109
20031030	19671104
20031030	19671105
20031030	19941025
20031030	19671103
20031030	19941023
20031030	20021114
20031030	19641011
20031031	19671104
20031031	20021115
20031031	19641011
20031031	19791015
20031031	19791014
20031031	20101109
20031031	19791013
20031031	19671105
20031031	20021114
20031031	19661018
20031031	19891105
20031031	19791012
20031031	19641010
20031031	20001011
20031031	19921029
20031031	19641012
20031031	19651127
20031031	19661003
20031031	19931012
20031031	19511112
20031101	20061122
20031101	19661016
20031101	19701117
20031101	19641010
20031101	19701118
20031101	20101110
20031101	19891106
20031101	20091105
20031101	19701119
20031101	19761012
20031101	19671024
20031101	19641011
20031101	19511120
20031101	19671025
20031101	19491106
20031101	19601111
20031101	20061123
20031101	19901029
20031101	19841002
20031101	19761103
20031102	20061125
20031102	19701117
20031102	19701118
20031102	19671025
20031102	19521024
20031102	19521025
20031102	20021025
20031102	19491106
20031102	19641114
20031102	19871016
20031102	20071201
20031102	19511120
20031102	20051201
20031102	19971113
20031102	19901029
20031102	20061122
20031102	19841123
20031102	20101030
20031102	19871115
20031102	20091117
20031103	20091117
20031103	20081005
20031103	20091118
20031103	19501010
20031103	19681124
20031103	20061125
20031103	19801115
20031103	19971114
20031103	19801116
20031103	19521026
20031103	19821109
20031103	19671024
20031103	19871114
20031103	19971113
20031103	19521025
20031103	19671005
20031103	19671013
20031103	20101103
20031103	20021025
20031103	20001203
20031104	19821027
20031104	20111029
20031104	19911123
20031104	19771029
20031104	19841027
20031104	20131005
20031104	19941113
20031104	19751024
20031104	19751025
20031104	19891016
20031104	20061009
20031104	20091118
20031104	20001203
20031104	20061129
20031104	19911122
20031104	19591016
20031104	19821028
20031104	19891015
20031104	19851010
20031104	20111030
20031105	19751024
20031105	19751025
20031105	19511008
20031105	20061129
20031105	19651020
20031105	19821028
20031105	19821029
20031105	19941202
20031105	19951007
20031105	19951006
20031105	19941113
20031105	19511007
20031105	19941201
20031105	20051007
20031105	20051009
20031105	20051006
20031105	19961026
20031105	19961023
20031105	19841027
20031105	20151106
20031106	19821029
20031106	19751025
20031106	19771016
20031106	19941201
20031106	19941009
20031106	20051007
20031106	19771015
20031106	19751020
20031106	19641028
20031106	19751019
20031106	19751024
20031106	19651020
20031106	19871028
20031106	19961026
20031106	19521017
20031106	19871018
20031106	19871019
20031106	19941202
20031106	19971123
20031106	19621007
20031107	19641028
20031107	19581118
20031107	19641027
20031107	19641029
20031107	19821029
20031107	19881015
20031107	19531019
20031107	19981120
20031107	19491030
20031107	19521018
20031107	19741107
20031107	19931119
20031107	19561121
20031107	19751019
20031107	19881017
20031107	19851023
20031107	19571118
20031107	19801103
20031107	19751023
20031107	19491029
20031108	19991018
20031108	19991019
20031108	19951205
20031108	19951207
20031108	19991017
20031108	19521020
20031108	19981119
20031108	20081106
20031108	19801103
20031108	19951208
20031108	19491030
20031108	20141121
20031108	19481029
20031108	19641028
20031108	19711027
20031108	19521017
20031108	19701015
20031108	19681107
20031108	19951206
20031108	19881020
20031109	19991019
20031109	19521018
20031109	19981119
20031109	19751023
20031109	20141122
20031109	19941104
20031109	19781203
20031109	19491010
20031109	19521017
20031109	19681107
20031109	19501027
20031109	20061010
20031109	19481031
20031109	19781202
20031109	19521021
20031109	19771014
20031109	20001020
20031109	20141115
20031109	19981118
20031109	19971122
20031110	19511013
20031110	19651020
20031110	19751023
20031110	19521018
20031110	20001021
20031110	19531018
20031110	20141126
20031110	19641027
20031110	19781203
20031110	20071022
20031110	19781202
20031110	19641028
20031110	19651019
20031110	19941112
20031110	19951130
20031110	19751019
20031110	19641026
20031110	19751024
20031110	19981119
20031110	19561120
20031111	19981120
20031111	19511013
20031111	20141126
20031111	19761020
20031111	20001021
20031111	19491029
20031111	19521018
20031111	19531018
20031111	20151028
20031111	19651020
20031111	19781202
20031111	20071022
20031111	19751023
20031111	19561120
20031111	19781203
20031111	19531019
20031111	19751019
20031111	19641028
20031111	20111107
20031111	19641027
20031112	19841204
20031112	19711015
20031112	19491029
20031112	20011024
20031112	20151106
20031112	19531019
20031112	20001021
20031112	19491030
20031112	19841028
20031112	19821101
20031112	19781107
20031112	19961025
20031112	19841206
20031112	20091031
20031112	19981120
20031112	19481113
20031112	19861027
20031112	19531023
20031112	19641018
20031112	19981123
20031113	19511029
20031113	19511028
20031113	20011024
20031113	19781107
20031113	19821101
20031113	19961025
20031113	19841207
20031113	20011025
20031113	19811018
20031113	19641018
20031113	19651023
20031113	20041213
20031113	19651024
20031113	19641019
20031113	19781106
20031113	19711028
20031113	19771021
20031113	19681120
20031113	19711015
20031113	19841206
20031114	19511029
20031114	20121125
20031114	19841207
20031114	20011026
20031114	19581030
20031114	20001020
20031114	19681120
20031114	19771021
20031114	19551130
20031114	19761109
20031114	20011025
20031114	19961025
20031114	20051019
20031114	19851203
20031114	19731102
20031114	20051108
20031114	20001116
20031114	19631211
20031114	19511028
20031114	19731027
20031115	20121125
20031115	19761109
20031115	19511030
20031115	19761111
20031115	19551130
20031115	19731104
20031115	19761110
20031115	19581031
20031115	19751016
20031115	20051103
20031115	19731103
20031115	20141108
20031115	20011027
20031115	20001116
20031115	19761108
20031115	20001117
20031115	19511029
20031115	20121126
20031115	19551112
20031115	19581030
20031116	19581031
20031116	19761112
20031116	19511030
20031116	19641025
20031116	19961124
20031116	19761111
20031116	19961123
20031116	19851209
20031116	19901114
20031116	19581101
20031116	19911120
20031116	19711202
20031116	19911121
20031116	20141109
20031116	19751106
20031116	19851210
20031116	19561111
20031116	19791017
20031116	19531017
20031116	19511031
20031117	20081113
20031117	19791018
20031117	19771024
20031117	19911122
20031117	19551202
20031117	19921031
20031117	20001024
20031117	19771025
20031117	19821101
20031117	19511031
20031117	19821024
20031117	19851210
20031117	19851211
20031117	19711031
20031117	20101025
20031117	20081112
20031117	19711030
20031117	20071030
20031117	20051105
20031117	20081102
20031118	19791019
20031118	19741207
20031118	19841023
20031118	20011029
20031118	19671022
20031118	20081113
20031118	19921031
20031118	19911110
20031118	20131031
20031118	19721105
20031118	19841024
20031118	19671023
20031118	20101026
20031118	19731209
20031118	19911106
20031118	20001024
20031118	19561023
20031118	19531111
20031118	19891024
20031118	19811029
20031119	20011029
20031119	20081114
20031119	19701111
20031119	19941101
20031119	19671113
20031119	19561023
20031119	19811101
20031119	19501117
20031119	19821121
20031119	19701110
20031119	20051130
20031119	20101027
20031119	19791020
20031119	19511204
20031119	20061107
20031119	19711107
20031119	19951028
20031119	19861106
20031119	19541030
20031119	20101021
20031120	19671113
20031120	20101021
20031120	19671114
20031120	19951029
20031120	20111208
20031120	19691105
20031120	20081207
20031120	19521104
20031120	19711120
20031120	19951108
20031120	19501118
20031120	19841212
20031120	20071117
20031120	19811102
20031120	19541030
20031120	20041130
20031120	19931212
20031120	20071116
20031120	19701130
20031120	20051130
20031121	20041130
20031121	20041201
20031121	19671114
20031121	20081206
20031121	19951030
20031121	19831107
20031121	19841212
20031121	19691116
20031121	19951109
20031121	20151026
20031121	19841213
20031121	19741116
20031121	19541106
20031121	19631102
20031121	19951108
20031121	19841105
20031121	19971104
20031121	20151025
20031121	19491125
20031121	19671113
20031122	20041201
20031122	20041130
20031122	19541106
20031122	20081206
20031122	20151026
20031122	20041202
20031122	19671107
20031122	19631102
20031122	19541107
20031122	19741116
20031122	19491214
20031122	19491125
20031122	19821127
20031122	20021116
20031122	19831107
20031122	19661106
20031122	19841105
20031122	19951030
20031122	20071118
20031122	19951110
20031123	20001114
20031123	19541107
20031123	19541106
20031123	20041201
20031123	19931105
20031123	20041202
20031123	19791113
20031123	19671108
20031123	19971105
20031123	19641130
20031123	19921031
20031123	19501024
20031123	19841025
20031123	20081206
20031123	20081102
20031123	19721031
20031123	19791114
20031123	19891103
20031123	19791112
20031123	20121117
20031124	20001114
20031124	19611107
20031124	20011126
20031124	19541108
20031124	19921116
20031124	20001115
20031124	19591031
20031124	19641206
20031124	19891101
20031124	19611108
20031124	19791113
20031124	19611106
20031124	20141217
20031124	19501110
20031124	19541107
20031124	19501109
20031124	19541211
20031124	20011127
20031124	19891103
20031124	19541109
20031125	19501110
20031125	19611108
20031125	20001115
20031125	19891107
20031125	19671128
20031125	19611107
20031125	20121123
20031125	20141107
20031125	19681125
20031125	19671026
20031125	19501111
20031125	20131031
20031125	19861118
20031125	20131101
20031125	19891101
20031125	19891108
20031125	19541108
20031125	19671127
20031125	19491106
20031125	19861117
20031126	19501111
20031126	19611108
20031126	19531027
20031126	19761106
20031126	20141107
20031126	20141106
20031126	19971120
20031126	19941031
20031126	19891102
20031126	19611109
20031126	20001118
20031126	19621102
20031126	19771102
20031126	20081204
20031126	19771103
20031126	19491214
20031126	19941030
20031126	19491107
20031126	19991105
20031126	20091104
20031127	20091105
20031127	19521220
20031127	19771103
20031127	20001120
20031127	19541213
20031127	19761103
20031127	19631126
20031127	19491215
20031127	19531028
20031127	19761104
20031127	19771104
20031127	20001124
20031127	19771102
20031127	19501111
20031127	19521219
20031127	19761031
20031127	19541212
20031127	19891105
20031127	19541214
20031127	19601112
20031128	19521220
20031128	19771101
20031128	19891106
20031128	19541214
20031128	19541213
20031128	19611107
20031128	19681124
20031128	19641206
20031128	19891107
20031128	19891108
20031128	19771102
20031128	19681123
20031128	19491106
20031128	19861124
20031128	19591216
20031128	19931203
20031128	20001124
20031128	19521219
20031128	20001125
20031128	19791223
20031129	19681125
20031129	19761106
20031129	20141107
20031129	19591216
20031129	19891107
20031129	20051102
20031129	19891108
20031129	19611108
20031129	19911125
20031129	20131101
20031129	20001115
20031129	20091116
20031129	19891101
20031129	19491105
20031129	19541211
20031129	19641113
20031129	20061118
20031129	19761105
20031129	20061119
20031129	20121123
20031130	19591126
20031130	19761107
20031130	19761108
20031130	20001118
20031130	19761109
20031130	19891111
20031130	19581112
20031130	20001117
20031130	19591102
20031130	20141108
20031130	19571106
20031130	19761110
20031130	20131102
20031130	19721202
20031130	20051103
20031130	19601104
20031130	19761106
20031130	20121125
20031130	19621102
20031130	19761111
20031201	19901126
20031201	19561111
20031201	19931107
20031201	20091101
20031201	19571107
20031201	19681128
20031201	19621124
20031201	19591103
20031201	19901125
20031201	19561112
20031201	19891112
20031201	20121126
20031201	19591127
20031201	19821127
20031201	20001118
20031201	19491124
20031201	19671126
20031201	19731224
20031201	20141125
20031201	19761111
20031202	19931107
20031202	19671109
20031202	19601215
20031202	19931105
20031202	19561111
20031202	19671126
20031202	19801102
20031202	19921221
20031202	19531219
20031202	19531220
20031202	19761116
20031202	19751108
20031202	20141121
20031202	19821130
20031202	20141125
20031202	20111121
20031202	19531218
20031202	19561112
20031202	19591211
20031202	19581104
20031203	19711203
20031203	19981129
20031203	19981125
20031203	19671109
20031203	19921209
20031203	19981130
20031203	19951208
20031203	19791121
20031203	20041110
20031203	19991108
20031203	19671108
20031203	19841214
20031203	19741107
20031203	19901217
20031203	19531218
20031203	19621112
20031203	19661123
20031203	19701208
20031203	19821201
20031203	19741106
20031204	19671201
20031204	19561115
20031204	19991112
20031204	19881116
20031204	19751204
20031204	20071124
20031204	19621114
20031204	19701208
20031204	19651105
20031204	19581116
20031204	19711110
20031204	19711204
20031204	19621113
20031204	19711207
20031204	19961206
20031204	20131123
20031204	19771217
20031204	19701209
20031204	19701210
20031204	19881112
20031205	19991112
20031205	20011117
20031205	19941213
20031205	19651106
20031205	19751209
20031205	20011113
20031205	19991113
20031205	19751205
20031205	20011112
20031205	19731127
20031205	19531113
20031205	19751217
20031205	19731128
20031205	19881120
20031205	19711208
20031205	19970101
20031205	20051213
20031205	20011118
20031205	19611116
20031205	19631206
20031206	19951119
20031206	19951118
20031206	19991113
20031206	19901204
20031206	20131202
20031206	19631207
20031206	19751210
20031206	19751217
20031206	20011113
20031206	20071127
20031206	19551124
20031206	19540103
20031206	19801203
20031206	19991114
20031206	20101210
20031206	19850102
20031206	19631206
20031206	19671210
20031206	19941214
20031206	19551120
20031207	20131202
20031207	19701127
20031207	19701210
20031207	19631207
20031207	19951120
20031207	19751210
20031207	19951119
20031207	19701211
20031207	19831117
20031207	19901204
20031207	20041116
20031207	19751209
20031207	19611115
20031207	19831118
20031207	20131203
20031207	19611116
20031207	19701128
20031207	19651123
20031207	19751208
20031207	20131127
20031208	19701211
20031208	19951120
20031208	19701127
20031208	19701128
20031208	19760102
20031208	19811126
20031208	19951113
20031208	19631207
20031208	19851207
20031208	19861130
20031208	20041116
20031208	19710102
20031208	20041121
20031208	19831123
20031208	19511202
20031208	19801207
20031208	19831122
20031208	19831118
20031208	19631208
20031208	19701129
20031209	19871224
20031209	19951120
20031209	20041209
20031209	20041210
20031209	19631208
20031209	19911130
20031209	19611122
20031209	19870101
20031209	19521209
20031209	19701130
20031209	19831204
20031209	19801208
20031209	19901109
20031209	19741123
20031209	19901122
20031209	20041121
20031209	19951121
20031209	19921216
20031209	19741124
20031209	20071121
20031210	19791124
20031210	19921216
20031210	20041210
20031210	19491221
20031210	20121117
20031210	19871224
20031210	19641211
20031210	19851213
20031210	19861120
20031210	19481120
20031210	19791125
20031210	19481215
20031210	19741125
20031210	19831204
20031210	19641210
20031210	19531112
20031210	20121118
20031210	19701201
20031210	19490104
20031210	19531111
20031211	19831125
20031211	20071229
20031211	19791126
20031211	19791124
20031211	20101115
20031211	19851213
20031211	19991217
20031211	19801118
20031211	19941211
20031211	19701202
20031211	19731230
20031211	19831205
20031211	19691114
20031211	19741222
20031211	19571123
20031211	19481118
20031211	20081111
20031211	19851214
20031211	19861126
20031211	19911122
20031212	19851214
20031212	19571124
20031212	19831125
20031212	20101115
20031212	19831224
20031212	19861129
20031212	19481208
20031212	19911122
20031212	19571123
20031212	20111117
20031212	19481118
20031212	19881128
20031212	19941225
20031212	19791127
20031212	19731228
20031212	19861127
20031212	19641112
20031212	20071116
20031212	19801209
20031212	19701203
20031213	19771119
20031213	19520102
20031213	19931223
20031213	19821125
20031213	19741116
20031213	19531224
20031213	19721207
20031213	19541113
20031213	19571222
20031213	19781115
20031213	19781119
20031213	19971227
20031213	19920107
20031213	19601201
20031213	19801225
20031213	19641215
20031213	19511208
20031213	19941115
20031213	19621209
20031213	19801215
20031214	19991219
20031214	19511125
20031214	19991218
20031214	19691128
20031214	19991204
20031214	20041218
20031214	19771230
20031214	19520103
20031214	19950101
20031214	19501115
20031214	20111217
20031214	19731214
20031214	19771123
20031214	19771120
20031214	19561129
20031214	20051115
20031214	20120112
20031214	19771124
20031214	19641203
20031214	19881205
20031215	19950102
20031215	19561206
20031215	19951119
20031215	19611117
20031215	19991219
20031215	20051117
20031215	19750108
20031215	19751121
20031215	19760113
20031215	19801203
20031215	19631120
20031215	19541224
20031215	19811125
20031215	20030104
20031215	19981220
20031215	19561203
20031215	20101211
20031215	19950101
20031215	19771124
20031215	19901129
20031216	19881225
20031216	19951120
20031216	19750108
20031216	20041121
20031216	19711212
20031216	19801119
20031216	19561204
20031216	19641119
20031216	19660104
20031216	19611118
20031216	19751122
20031216	19641120
20031216	19760113
20031216	19871220
20031216	19791128
20031216	19631208
20031216	19541225
20031216	19950103
20031216	19801208
20031216	20071128
20031217	19750109
20031217	19551205
20031217	19791129
20031217	19791128
20031217	19801208
20031217	20041210
20031217	19750110
20031217	19791124
20031217	19871220
20031217	19711217
20031217	19921216
20031217	19631208
20031217	19871224
20031217	19611122
20031217	19951120
20031217	19491228
20031217	19511203
20031217	19951121
20031217	19871221
20031217	20041121
20031218	19791129
20031218	19551206
20031218	19551205
20031218	19920107
20031218	19921216
20031218	19711216
20031218	19750109
20031218	20101205
20031218	19751211
20031218	19671214
20031218	19611122
20031218	19491207
20031218	19750110
20031218	20151211
20031218	19611124
20031218	20051223
20031218	20011227
20031218	19741222
20031218	19731118
20031218	20151212
20031219	19771119
20031219	19920107
20031219	20151212
20031219	19811123
20031219	19831208
20031219	19811122
20031219	20151211
20031219	19571124
20031219	19671215
20031219	20011220
20031219	19751211
20031219	19991217
20031219	19851214
20031219	20041126
20031219	19941212
20031219	19641215
20031219	19600117
20031219	19491208
20031219	20101231
20031219	19671214
20031220	20011221
20031220	19901207
20031220	20061216
20031220	20041126
20031220	20061217
20031220	19951124
20031220	20011220
20031220	19590118
20031220	20101208
20031220	19990105
20031220	19851227
20031220	19701125
20031220	19891206
20031220	19970103
20031220	19691121
20031220	19751216
20031220	19770109
20031220	19601218
20031220	19831209
20031220	20151212
20031221	20011221
20031221	19831209
20031221	19691128
20031221	19751212
20031221	19490108
20031221	19801202
20031221	20061217
20031221	19691129
20031221	20101209
20031221	19571122
20031221	19721123
20031221	19991204
20031221	20061216
20031221	19491210
20031221	20011222
20031221	19491209
20031221	20101208
20031221	19611231
20031221	19601219
20031221	19901208
20031222	19531228
20031222	20071126
20031222	19670112
20031222	19561203
20031222	20061217
20031222	20101209
20031222	19571123
20031222	19751206
20031222	20071127
20031222	20061218
20031222	19881220
20031222	19490109
20031222	19570112
20031222	19691129
20031222	19751225
20031222	19561129
20031222	19881212
20031222	19881211
20031222	19881213
20031222	19991205
20031223	20120108
20031223	19881220
20031223	20131126
20031223	19531229
20031223	19780105
20031223	19981222
20031223	19561130
20031223	19810107
20031223	19881221
20031223	19530114
20031223	19911228
20031223	19561208
20031223	19561207
20031223	19731209
20031223	20051218
20031223	20120109
20031223	19981221
20031223	19890107
20031223	20081207
20031223	19761125
20031224	19950114
20031224	19821226
20031224	19780107
20031224	19741214
20031224	19541218
20031224	19701217
20031224	19731210
20031224	19821225
20031224	20071224
20031224	19571226
20031224	19790107
20031224	20071227
20031224	19780106
20031224	19531223
20031224	20071223
20031224	19801223
20031224	19530115
20031224	19771214
20031224	20151124
20031224	19911228
20031225	19931205
20031225	19790108
20031225	19801224
20031225	20071228
20031225	19991206
20031225	19731210
20031225	19731211
20031225	19941211
20031225	19991207
20031225	19780109
20031225	19780108
20031225	19881221
20031225	19701218
20031225	19541219
20031225	19991127
20031225	19520101
20031225	20111126
20031225	19571221
20031225	19731228
20031225	19950115
20031226	19801214
20031226	19721207
20031226	19750117
20031226	19991208
20031226	19991207
20031226	19571207
20031226	19981218
20031226	19790109
20031226	19571222
20031226	19801213
20031226	20111207
20031226	19991206
20031226	20000105
20031226	19520101
20031226	19851222
20031226	19520102
20031226	19880105
20031226	19801224
20031226	20091127
20031226	19940102
20031227	19520102
20031227	19991209
20031227	19710126
20031227	20141212
20031227	19491208
20031227	20150116
20031227	20061208
20031227	19790110
20031227	19880105
20031227	20091127
20031227	20121225
20031227	19641231
20031227	19750117
20031227	19651205
20031227	19651203
20031227	19860123
20031227	19851222
20031227	19491207
20031227	19801214
20031227	20131228
20031228	19520102
20031228	19520103
20031228	19991210
20031228	19651203
20031228	19641215
20031228	19821222
20031228	19641214
20031228	20071209
20031228	20150117
20031228	19991209
20031228	19520101
20031228	19581210
20031228	20041218
20031228	19601206
20031228	19490112
20031228	20121226
20031228	19991204
20031228	20051129
20031228	20041217
20031228	19790110
20031229	19641215
20031229	19490112
20031229	20051130
20031229	19641214
20031229	19991210
20031229	20150117
20031229	19991217
20031229	19520101
20031229	20090113
20031229	20051129
20031229	19520102
20031229	19581210
20031229	19931210
20031229	19651208
20031229	19521215
20031229	20141216
20031229	19641216
20031229	19641213
20031229	19991204
20031229	20041201
20031230	20130114
20031230	19490112
20031230	20130115
20031230	19641216
20031230	19981204
20031230	20041201
20031230	19531228
20031230	20010129
20031230	20111220
20031230	19941220
20031230	19831204
20031230	20061218
20031230	20081202
20031230	19851208
20031230	19641215
20031230	20041202
20031230	20061217
20031230	19811201
20031230	19651222
20031230	19531227
20031231	19501219
20031231	19711203
20031231	20130114
20031231	20010130
20031231	19501220
20031231	20150121
20031231	19501217
20031231	20010117
20031231	19820121
20031231	20060102
20031231	19631211
20031231	19501218
20031231	20010120
20031231	20130115
20031231	19851212
20031231	19800103
20031231	19521209
20031231	19810121
20031231	19811201
20031231	19841205
20040101	19501220
20040101	19691222
20040101	20150121
20040101	19711202
20040101	19501218
20040101	19670106
20040101	20091203
20040101	19691221
20040101	19810121
20040101	19691216
20040101	19521230
20040101	19681210
20040101	19501217
20040101	19530106
20040101	19610110
20040101	19820122
20040101	19501219
20040101	19680102
20040101	19631212
20040101	19691215
20040102	19681210
20040102	19810121
20040102	19501220
20040102	19540130
20040102	19671210
20040102	19711203
20040102	20150121
20040102	19691217
20040102	19921209
20040102	19530108
20040102	20010118
20040102	19610110
20040102	19990128
20040102	19510128
20040102	19641219
20040102	19631212
20040102	19591212
20040102	19691216
20040102	19901215
20040102	19990129
20040103	19810121
20040103	19530110
20040103	19590130
20040103	19691226
20040103	20120124
20040103	19541229
20040103	19671211
20040103	19820201
20040103	19781217
20040103	19730128
20040103	19990129
20040103	19901215
20040103	20010130
20040103	19621205
20040103	20120123
20040103	19530106
20040103	19641217
20040103	19671210
20040103	19530109
20040103	19590129
20040104	19530111
20040104	19871221
20040104	19781217
20040104	19981222
20040104	20120108
20040104	19730129
20040104	19531223
20040104	20010130
20040104	19531229
20040104	19541229
20040104	20130110
20040104	19901214
20040104	19730128
20040104	19840120
20040104	19670115
20040104	19530110
20040104	19491223
20040104	20081207
20040104	19641218
20040104	19621205
20040105	19851211
20040105	20041209
20040105	19800104
20040105	19800103
20040105	19611212
20040105	19620126
20040105	20130106
20040105	20041210
20040105	20130107
20040105	19531224
20040105	19511214
20040105	20140123
20040105	19710112
20040105	19870104
20040105	19691221
20040105	20060202
20040105	20090130
20040105	20041213
20040105	19870109
20040105	19521221
20040106	19770204
20040106	19671221
20040106	19600122
20040106	19591231
20040106	19711214
20040106	19971223
20040106	19770203
20040106	19600101
20040106	19681221
20040106	19770205
20040106	19851211
20040106	19750131
20040106	19820117
20040106	19611212
20040106	19711218
20040106	19750130
20040106	19700123
20040106	19970112
20040106	20091209
20040106	19700126
20040107	19600122
20040107	20091208
20040107	19551222
20040107	19700120
20040107	19770204
20040107	19750130
20040107	19600123
20040107	19480130
20040107	19960104
20040107	19770205
20040107	20131231
20040107	20130126
20040107	19700121
20040107	19500204
20040107	19781209
20040107	20110115
20040107	20140101
20040107	19770124
20040107	19820117
20040107	19600101
20040108	19600123
20040108	19500204
20040108	19931229
20040108	20130127
20040108	19551222
20040108	19480130
20040108	19740128
20040108	19990102
20040108	19600122
20040108	20130126
20040108	19700121
20040108	20140101
20040108	19570124
20040108	19500203
20040108	19551223
20040108	20131231
20040108	19750130
20040108	19541212
20040108	19700120
20040108	20140104
20040109	19570124
20040109	19990102
20040109	20130127
20040109	19990103
20040109	19541212
20040109	19551223
20040109	19971210
20040109	20130128
20040109	19931229
20040109	19600123
20040109	19551222
20040109	20130126
20040109	20020119
20040109	20140104
20040109	19480130
20040109	20130129
20040109	19541213
20040109	19511227
20040109	19750128
20040109	19521219
20040110	19570124
20040110	19511227
20040110	19990103
20040110	19521219
20040110	20130126
20040110	20020119
20040110	19910101
20040110	19931229
20040110	19551227
20040110	20110115
20040110	19721211
20040110	19610208
20040110	20111212
20040110	20130127
20040110	19541213
20040110	19541212
20040110	19591219
20040110	20020207
20040110	19931230
20040110	19521220
20040111	20130127
20040111	19990103
20040111	19511227
20040111	19551227
20040111	20130128
20040111	19610206
20040111	19511228
20040111	19601227
20040111	19931230
20040111	20020119
20040111	20130129
20040111	19900202
20040111	19610129
20040111	19851221
20040111	19551223
20040111	19990118
20040111	20110115
20040111	19591220
20040111	19600124
20040111	20010125
20040112	20130129
20040112	20070108
20040112	20130128
20040112	20140211
20040112	19980104
20040112	19610130
20040112	20130130
20040112	20140210
20040112	19750124
20040112	19610129
20040112	19710124
20040112	19750123
20040112	19540114
20040112	19900202
20040112	19511226
20040112	19710119
20040112	19990103
20040112	20131228
20040112	19910107
20040112	19710125
20040113	19740212
20040113	19510112
20040113	19520202
20040113	19900212
20040113	19710124
20040113	20140210
20040113	20140211
20040113	19510113
20040113	19710120
20040113	19740211
20040113	19520201
20040113	19710125
20040113	19720212
20040113	19710119
20040113	19980104
20040113	19660101
20040113	20130130
20040113	20140209
20040113	19601227
20040113	19910107
20040114	19610202
20040114	19610201
20040114	19660102
20040114	19740206
20040114	19740208
20040114	20090209
20040114	19480108
20040114	19950128
20040114	19651227
20040114	19520202
20040114	19790111
20040114	19651226
20040114	19740207
20040114	19660101
20040114	19510113
20040114	19681219
20040114	19931216
20040114	20090210
20040114	20150201
20040114	19610131
20040115	19740208
20040115	19590114
20040115	19681219
20040115	19590105
20040115	19590104
20040115	19580206
20040115	19580207
20040115	20001229
20040115	19590115
20040115	19750213
20040115	19990208
20040115	19800201
20040115	19740207
20040115	19590113
20040115	19811217
20040115	19610201
20040115	19651226
20040115	19800131
20040115	19520210
20040115	20001228
20040116	19590114
20040116	19800202
20040116	19590106
20040116	20001229
20040116	19590105
20040116	19800201
20040116	19791229
20040116	19800131
20040116	19560120
20040116	19560119
20040116	19791230
20040116	19590107
20040116	20001228
20040116	19550114
20040116	19740208
20040116	19950128
20040116	19950125
20040116	19750213
20040116	19790129
20040116	19740206
20040117	19791230
20040117	19791229
20040117	19590107
20040117	19590106
20040117	19651220
20040117	19590115
20040117	19800202
20040117	19800201
20040117	19590108
20040117	19650103
20040117	19590114
20040117	19800131
20040117	19791231
20040117	19920204
20040117	19590105
20040117	19870214
20040117	20001229
20040117	19520213
20040117	20030122
20040117	19951223
20040118	20090214
20040118	19651221
20040118	19870214
20040118	19651220
20040118	19650104
20040118	20090213
20040118	20090212
20040118	19791231
20040118	20101231
20040118	20090215
20040118	19850109
20040118	19800101
20040118	19870215
20040118	20030123
20040118	19920205
20040118	20090211
20040118	19510115
20040118	19590115
20040118	19590116
20040118	19520215
20040119	20090214
20040119	20090215
20040119	20090213
20040119	20010107
20040119	19651220
20040119	19800211
20040119	20090212
20040119	19651221
20040119	20010108
20040119	19590116
20040119	19710102
20040119	19800210
20040119	19560125
20040119	19600120
20040119	19510115
20040119	19770201
20040119	19791231
20040119	19800102
20040119	19970106
20040119	19850108
20040120	20090214
20040120	20090213
20040120	20090215
20040120	19800102
20040120	19800101
20040120	19650105
20040120	19651221
20040120	20030123
20040120	19750214
20040120	19651222
20040120	20070219
20040120	19631221
20040120	19860106
20040120	19510116
20040120	19800211
20040120	19791231
20040120	20030105
20040120	19850109
20040120	19770201
20040120	19560125
20040121	19750215
20040121	20090215
20040121	19800102
20040121	19990211
20040121	20130125
20040121	19860108
20040121	19950103
20040121	19800103
20040121	20030105
20040121	20090216
20040121	20010112
20040121	19850110
20040121	20130124
20040121	19850111
20040121	19931227
20040121	19650106
20040121	20090214
20040121	20130105
20040121	20060202
20040121	19920206
20040122	19480213
20040122	19740120
20040122	19750220
20040122	19610213
20040122	19480212
20040122	19980206
20040122	19551225
20040122	19990211
20040122	19591231
20040122	19610208
20040122	19610210
20040122	20130125
20040122	19530111
20040122	19510117
20040122	19480206
20040122	19990212
20040122	20090128
20040122	19920206
20040122	19670210
20040122	19591229
20040123	19980206
20040123	19640202
20040123	19530111
20040123	19480212
20040123	19620108
20040123	19700218
20040123	19510117
20040123	19620204
20040123	19700219
20040123	19810118
20040123	19740123
20040123	19750220
20040123	20120217
20040123	19861226
20040123	19990218
20040123	19540112
20040123	19990219
20040123	19610208
20040123	20110131
20040123	19720125
20040124	19530105
20040124	19880121
20040124	19730130
20040124	19520206
20040124	19661231
20040124	19810124
20040124	19880122
20040124	19530112
20040124	20120218
20040124	20060207
20040124	19810118
20040124	19820125
20040124	19720215
20040124	19640203
20040124	19530217
20040124	19791228
20040124	19810123
20040124	19530216
20040124	19521226
20040124	20120217
20040125	19521227
20040125	19880122
20040125	19521226
20040125	19670101
20040125	19530105
20040125	19700224
